"game_id","turn_number","nickname","rack","location","move","points","score","turn_type"
"tDg4SLtQ",20,"PeachyJo","?AEEORT","D2","EER.",14,194,"Play"
"tDg4SLtQ",21,"BasicBot","ADEGNOU","4A","DOU.",7,210,"Play"
"tDg4SLtQ",22,"PeachyJo","?ADIOTT","A4",".OTTeD",21,215,"Play"
"tDg4SLtQ",23,"BasicBot","AEGHLNP","J8",".GH",15,225,"Play"
"tDg4SLtQ",24,"PeachyJo","AILMRRT","B8","LAM",15,230,"Play"
"tDg4SLtQ",25,"BasicBot","AAELNPT","C9","PANEL",33,258,"Play"
"tDg4SLtQ",26,"PeachyJo","ILPRRTV","2L","T.I",20,250,"Play"
"tDg4SLtQ",27,"BasicBot","?AEHINT","D12","HA",22,280,"Play"
"tDg4SLtQ",28,"PeachyJo","ELLPRRV","13C","..P",5,255,"Play"
"tDg4SLtQ",29,"BasicBot","?EIJNST","14E","INJEcTS",71,351,"Play"
"tDg4SLtQ",30,"PeachyJo","AELLRRV","1A","VEAL",33,288,"Play"
"tDg4SLtQ",31,"BasicBot","ENNORY","15B","YORE",13,364,"Play"
"tDg4SLtQ",32,"PeachyJo","LRR","B1",".R",4,292,"Play"
"tDg4SLtQ",33,"BasicBot","NN","1K","N....",11,375,"Play"
"tDg4SLtQ",34,"PeachyJo","LR","H14",".R",6,298,"Play"
"tDg4SLtQ",35,"BasicBot","N","10L","..N",8,383,"Play"
"tDg4SLtQ",36,"BasicBot",NA,NA,"(L)",2,385,"End"
"49R7VbTj",1,"bifftufc","CEKNNWY","8F","NECK",20,20,"Play"
"49R7VbTj",2,"BasicBot","CEEHILO","F6","HO.E",15,15,"Play"
"49R7VbTj",3,"bifftufc","ELNSTWY","G7","W.LT",24,44,"Play"
"49R7VbTj",4,"BasicBot","ACEGILY","E9","CLAY",23,38,"Play"
"49R7VbTj",5,"bifftufc","AENNOSY","D11","YON",27,71,"Play"
"49R7VbTj",6,"BasicBot","AEGGIRR","E3","RAGER",23,61,"Play"
"49R7VbTj",7,"bifftufc","ADEENSS","C12","DEN",19,90,"Play"
"49R7VbTj",8,"BasicBot","AEGIIOU",NA,"-AGIOU",0,61,"Exchange"
"49R7VbTj",9,"bifftufc","AEJMRSS","15A","MAE",20,110,"Play"
"49R7VbTj",10,"BasicBot","EEEIOPU","10G",".OUPEE",14,75,"Play"
"49R7VbTj",11,"bifftufc","AFJRSST","D2","RAJ",40,150,"Play"
"49R7VbTj",12,"BasicBot","EIIISTV","K7","IVI.S",16,91,"Play"
"49R7VbTj",13,"bifftufc","EFRSSTT","8K",".ERTS",27,177,"Play"
"49R7VbTj",14,"BasicBot","DEIOOTU","N6","OU.DO",10,101,"Play"
"49R7VbTj",15,"bifftufc","FGLPSTZ","L7","F.T.",14,191,"Play"
"49R7VbTj",16,"BasicBot","EEGINTT","3B","TE..ING",18,119,"Play"
"49R7VbTj",17,"bifftufc","GILPSSZ","H1","ZI.",39,230,"Play"
"49R7VbTj",18,"BasicBot","AEINQTW","F2","Q.",31,150,"Play"
"49R7VbTj",19,"bifftufc","AGLPSST","4H","SPLAT",31,261,"Play"
"49R7VbTj",20,"BasicBot","ABEINTW","J3","B.EW",17,167,"Play"
"49R7VbTj",21,"bifftufc","?DEGIMS","O10","MIDGEt",37,298,"Play"
"49R7VbTj",22,"BasicBot","AAAFINT","13M","FA.",14,181,"Play"
"49R7VbTj",23,"bifftufc","?IINORS","12L","OI",9,307,"Play"
"49R7VbTj",24,"BasicBot","AAAINTU","B1","AT.AIN",16,197,"Play"
"49R7VbTj",25,"bifftufc","?HINRSX","A1","HI",32,339,"Play"
"49R7VbTj",26,"BasicBot","ABEILUU","I6","AU.",13,210,"Play"
"49R7VbTj",27,"bifftufc","?DNRRSX","5J",".D",12,351,"Play"
"49R7VbTj",28,"BasicBot","BEILOUV","C6","OVULE",15,225,"Play"
"49R7VbTj",29,"bifftufc","?NORRSX","F12","SOX",34,385,"Play"
"49R7VbTj",30,"BasicBot","BI","O5","BI",6,231,"Play"
"49R7VbTj",31,"BasicBot",NA,NA,"(NRR?)",6,237,"End"
"Tm3h7adX",1,"BasicBot","BDEIOTU","8G","OUTBID",22,22,"Play"
"Tm3h7adX",2,"bifftufc","?AACIJR","J6","JA.",28,28,"Play"
"Tm3h7adX",3,"BasicBot","EEGQRTZ","K7","T.GER",14,36,"Play"
"Tm3h7adX",4,"bifftufc","?ACFIOR","J10","FOR",29,57,"Play"
"Tm3h7adX",5,"BasicBot","EIQRRTZ","H7","Q.IZ",22,58,"Play"
"Tm3h7adX",6,"bifftufc","?ACIIOS","10F","CO.",20,77,"Play"
"Tm3h7adX",7,"BasicBot","EELRRTX","L11","EXERT",29,87,"Play"
"Tm3h7adX",8,"bifftufc","?ABEIIS","15L",".ABS",18,95,"Play"
"Tm3h7adX",9,"BasicBot","CDLNORT","13G","CLOD",19,106,"Play"
"Tm3h7adX",10,"bifftufc","?AEEEII","H13",".IE",9,104,"Play"
"Tm3h7adX",11,"BasicBot","DDHNNRT","15F","TR.ND",6,112,"Play"
"Tm3h7adX",12,"bifftufc","?AAEEIU","14N","AE",14,118,"Play"
"Tm3h7adX",13,"BasicBot","ADHNUWY","O12","HU..",11,123,"Play"
"Tm3h7adX",14,"bifftufc","?AEISTU","M12","UT",17,135,"Play"
"Tm3h7adX",15,"BasicBot","AAADNWY",NA,"-AAWY",0,123,"Exchange"
"Tm3h7adX",16,"bifftufc","?AEEISW","M2","WEArIES",80,215,"Play"
"Tm3h7adX",17,"BasicBot","ADEGLNR","2J","DRA.L",26,149,"Play"
"Tm3h7adX",18,"bifftufc","AFKNOOS","1H","KOA",24,239,"Play"
"Tm3h7adX",19,"BasicBot","EEGLNNO","H1",".ENO",9,158,"Play"
"Tm3h7adX",20,"bifftufc","AFNORSY","L4","FA",21,260,"Play"
"Tm3h7adX",21,"BasicBot","EEGGILN","J10","....E.",13,171,"Play"
"Tm3h7adX",22,"bifftufc","ELNORSY","I3","YO",20,280,"Play"
"Tm3h7adX",23,"BasicBot","EGGILNV","6L","G.VE",23,194,"Play"
"Tm3h7adX",24,"bifftufc","ELMNRSS","O6",".LM",15,295,"Play"
"Tm3h7adX",25,"BasicBot","AEGILNO","5K","O..",4,198,"Play"
"Tm3h7adX",26,"bifftufc","AENRSST","1N","AN",8,303,"Play"
"Tm3h7adX",27,"BasicBot","AEGILNN","4L","..N",6,204,"Play"
"Tm3h7adX",28,"bifftufc","EPRSSTU","5E","PUTS",21,324,"Play"
"Tm3h7adX",29,"BasicBot","AEGIILN","E5",".I",4,208,"Play"
"Tm3h7adX",30,"bifftufc","EHIIMRS","6D","R.M",21,345,"Play"
"Tm3h7adX",31,"BasicBot","AEGILNV","2F","VI.",14,222,"Play"
"Tm3h7adX",32,"bifftufc","EHIIISW","11C","WISH",27,372,"Play"
"Tm3h7adX",33,"BasicBot","?AEGLNP","C9","PA.iNG",28,250,"Play"
"Tm3h7adX",34,"bifftufc","EIINY","D13","YIN",15,387,"Play"
"Tm3h7adX",35,"BasicBot","EL","E5","..LE",6,256,"Play"
"Tm3h7adX",36,"BasicBot",NA,NA,"(EI)",4,260,"End"
"a3otNn8x",1,"bifftufc","?BDEFIO","8D","BIFfED",28,28,"Play"
"a3otNn8x",2,"BasicBot","?EGINXY","H4","EXIG.NcY",69,69,"Play"
"a3otNn8x",3,"bifftufc","ANOOOTT","G4","NOT",16,44,"Play"
"a3otNn8x",4,"BasicBot","ACEFKRS","3C","CREAK",45,114,"Play"
"a3otNn8x",5,"bifftufc","AAIOOTU","D3",".OUT",8,52,"Play"
"a3otNn8x",6,"BasicBot","EFSSSUY","6A","FUS.Y",13,127,"Play"
"a3otNn8x",7,"bifftufc","AAHIOOR","A6",".AIR",21,73,"Play"
"a3otNn8x",8,"BasicBot","BEENOSS","11E","OBE.S",20,147,"Play"
"a3otNn8x",9,"bifftufc","AAHLOOT","2E","OH",28,101,"Play"
"a3otNn8x",10,"BasicBot","AAEGNSZ","9A",".AZES",30,177,"Play"
"a3otNn8x",11,"bifftufc","AADGLOT","10B","DAG",33,134,"Play"
"a3otNn8x",12,"BasicBot","AEGINRT","1D","GRATE",33,210,"Play"
"a3otNn8x",13,"bifftufc","AILLLOT","12D","TOIL",16,150,"Play"
"a3otNn8x",14,"BasicBot","EEIINPV","7H",".IVE",13,223,"Play"
"a3otNn8x",15,"bifftufc","AADELLU","K2","ALLUD.",14,164,"Play"
"a3otNn8x",16,"BasicBot","AEINPST","C9","..P",14,237,"Play"
"a3otNn8x",17,"bifftufc","ADEIJMO","J2","JA",52,216,"Play"
"a3otNn8x",18,"BasicBot","AEILNST","L7","SALTINE",75,312,"Play"
"a3otNn8x",19,"bifftufc","ADEIMOT","K11","MATED",28,244,"Play"
"a3otNn8x",20,"BasicBot","EIMNRRW","15H","WIN.ER",33,345,"Play"
"a3otNn8x",21,"bifftufc","EIIOOPQ","13C","QI",24,268,"Play"
"a3otNn8x",22,"BasicBot","CEMNRUV","3I","V..UER",26,371,"Play"
"a3otNn8x",23,"bifftufc","EINOOPR","14B","PINE",26,294,"Play"
"a3otNn8x",24,"BasicBot","CHMNOW","A13","HOW",34,405,"Play"
"a3otNn8x",25,"bifftufc","OOR","2N","OR",8,302,"Play"
"a3otNn8x",26,"BasicBot","CMN","5J","C.M",7,412,"Play"
"a3otNn8x",27,"bifftufc","O","H14","O.",5,307,"Play"
"a3otNn8x",28,"bifftufc",NA,NA,"(N)",2,309,"End"
"6n2aUQ9p",1,"BasicBot","AINSTTW","8D","WATTS",24,24,"Play"
"6n2aUQ9p",2,"PowerCats","BEHMMOU","7C","BOH",21,21,"Play"
"6n2aUQ9p",3,"BasicBot","HILNUVW",NA,"-HLUVW",0,24,"Exchange"
"6n2aUQ9p",4,"PowerCats","BCEEMMU","9C","MEM",24,45,"Play"
"6n2aUQ9p",5,"BasicBot","ACEINNN","F8",".EN",13,37,"Play"
"6n2aUQ9p",6,"PowerCats","BCEESTU","11C","CUBE",20,65,"Play"
"6n2aUQ9p",7,"BasicBot","ACILNNR","H4","CLAN.",10,47,"Play"
"6n2aUQ9p",8,"PowerCats","AEENQST","6G","Q.T",12,77,"Play"
"6n2aUQ9p",9,"BasicBot","GIIINRR","10F",".IGIRI",9,56,"Play"
"6n2aUQ9p",10,"PowerCats","AEEKNPS","12D","PE",20,97,"Play"
"6n2aUQ9p",11,"BasicBot","?AINRTY","J8","TA.RYINg",62,118,"Play"
"6n2aUQ9p",12,"PowerCats","AEFKNST","9I","K.",22,119,"Play"
"6n2aUQ9p",13,"BasicBot","AAEIOPV","6A","OVA",18,136,"Play"
"6n2aUQ9p",14,"PowerCats","AEFNOST","11I","F.O",26,145,"Play"
"6n2aUQ9p",15,"BasicBot","AEIILNP","15E","PILIN.",21,157,"Play"
"6n2aUQ9p",16,"PowerCats","AEEGNST","L4","NEGATES",76,221,"Play"
"6n2aUQ9p",17,"BasicBot","?ADEEGO","C11",".AGE",19,176,"Play"
"6n2aUQ9p",18,"PowerCats","DEILRUX","M3","DUX",33,254,"Play"
"6n2aUQ9p",19,"BasicBot","?DEOOYZ","A4","DO.ZY",60,236,"Play"
"6n2aUQ9p",20,"PowerCats","EEILOOR","15A","OOR",17,271,"Play"
"6n2aUQ9p",21,"BasicBot","?AEFOVW","5K","V..",26,262,"Play"
"6n2aUQ9p",22,"PowerCats","DDEEILR","5C","DIED",18,289,"Play"
"6n2aUQ9p",23,"BasicBot","?AEFJOW","G12","JOW.",15,277,"Play"
"6n2aUQ9p",24,"PowerCats","EILLNRR","13I","R.LLE",12,301,"Play"
"6n2aUQ9p",25,"BasicBot","?AEFOTU","8L",".OFU",21,298,"Play"
"6n2aUQ9p",26,"PowerCats","AHINRRU","N8",".RIAR",10,311,"Play"
"6n2aUQ9p",27,"BasicBot","?AAESST","O10","SwEATS",24,322,"Play"
"6n2aUQ9p",28,"PowerCats","EEHINU",NA,"(time)",-10,301,"Timeout"
"PibfGccr",1,"BJCUBBS","DEINRST",NA,"-",0,0,"Pass"
"PibfGccr",2,"BasicBot","IJNOOTY","8D","JOINT",40,40,"Play"
"PibfGccr",3,"BJCUBBS","DEINRST",NA,"-",0,0,"Pass"
"PibfGccr",4,"BasicBot","AEKOOOY","D8",".OKEY",38,78,"Play"
"PibfGccr",5,"BJCUBBS","DEINRST",NA,"-",0,0,"Pass"
"PibfGccr",6,"BasicBot","AGLOOOT","G4","OOLO.G",10,88,"Play"
"PibfGccr",7,"BJCUBBS","DEINRST",NA,"-",0,0,"Pass"
"PibfGccr",8,"BasicBot","?AAMRTU","I2","TRAUMAs",72,160,"Play"
"8DzbD4wb",1,"BasicBot","ABBDERV","8G","ADVERB",30,30,"Play"
"8DzbD4wb",2,"BJCUBBS","DRRRTUW",NA,"-RRU",0,0,"Exchange"
"8DzbD4wb",3,"BasicBot","BHIIKNO","K7","B.INK",22,52,"Play"
"8DzbD4wb",4,"BJCUBBS","ADRTVWY","G7","Y.W",17,17,"Play"
"8DzbD4wb",5,"BasicBot","AEHIIOX","F9","AXE",31,83,"Play"
"8DzbD4wb",6,"BJCUBBS","ADENRTV","E9","VENT",36,53,"Play"
"8DzbD4wb",7,"BasicBot","HIIJOPS","12A","JOIS.",40,123,"Play"
"8DzbD4wb",8,"BJCUBBS","AACDEER","A12",".ADE",36,89,"Play"
"8DzbD4wb",9,"BasicBot","HIOOPSY","12H","PHYSIO",46,169,"Play"
"8DzbD4wb",10,"BJCUBBS","AACEGLR","D10","LA.",16,105,"Play"
"8DzbD4wb",11,"BasicBot","?CIIOSZ","B10","ZO.",32,201,"Play"
"bhyfwEWp",1,"BJCUBBS","BDGIORR","8G","BRIG",14,14,"Play"
"bhyfwEWp",2,"BasicBot","EENORTV","G5","VER.OTEN",65,65,"Play"
"bhyfwEWp",3,"BJCUBBS","ADDORUW","11C","WORD.D",22,36,"Play"
"bhyfwEWp",4,"BasicBot","BEEFINU","9I","FIB",24,89,"Play"
"bhyfwEWp",5,"BJCUBBS","ACGMRTU","J8","..G",9,45,"Play"
"bhyfwEWp",6,"BasicBot","AEEINTU","F10","A.IEU",16,105,"Play"
"bhyfwEWp",7,"BJCUBBS","ACKMRTU","14F",".M",4,49,"Play"
"bhyfwEWp",8,"BasicBot","EINRTTZ","6F","Z.N",32,137,"Play"
"bhyfwEWp",9,"BJCUBBS","ACKORTU","D10","R.CK",20,69,"Play"
"bhyfwEWp",10,"BasicBot","AEIRTTW","15G","AW",19,156,"Play"
"bhyfwEWp",11,"BJCUBBS","AAILOTU",NA,"-AIOU",0,69,"Exchange"
"bhyfwEWp",12,"BasicBot","EEIMRTT","D10","....ET",13,169,"Play"
"MmNLu89g",1,"PowerCats","ACNNSTU","8G","CUNT",12,12,"Play"
"MmNLu89g",2,"BasicBot","ADFOORU","J6","OU.DO",10,10,"Play"
"MmNLu89g",3,"PowerCats","?AANNST","10D","ANNATt.S",59,71,"Play"
"MmNLu89g",4,"BasicBot","AADEFNR","E8","FA.NED",20,30,"Play"
"MmNLu89g",5,"PowerCats","AEINNOV","K3","AVION",20,91,"Play"
"MmNLu89g",6,"BasicBot","AAEIIKR","D4","REIKI",26,56,"Play"
"MmNLu89g",7,"PowerCats","BCENOUW","C1","UNCO",14,105,"Play"
"MmNLu89g",8,"BasicBot","AAMRTTU","D12","MART",25,81,"Play"
"MmNLu89g",9,"PowerCats","ABELPWZ","C11","ZEP",45,150,"Play"
"MmNLu89g",10,"BasicBot","AFGGTUV","15A","TUF.",21,102,"Play"
"MmNLu89g",11,"PowerCats","ABEELRW","3G","WEAR.BLE",86,236,"Play"
"MmNLu89g",12,"BasicBot","AAEGGVY","1A","GA.GE",27,129,"Play"
"MmNLu89g",13,"PowerCats","AEEEGOY","11K","OYE",16,252,"Play"
"MmNLu89g",14,"BasicBot","ABIIRVY","H10",".RIVIA",30,159,"Play"
"MmNLu89g",15,"PowerCats","AEEEGSX","E4","EX",39,291,"Play"
"MmNLu89g",16,"BasicBot","BELLOPY","N2","B.LLY",36,195,"Play"
"MmNLu89g",17,"PowerCats","AEEGLRS","B4","GALERES",67,358,"Play"
"MmNLu89g",18,"BasicBot","EMOPSTW","H1","WE.P",36,231,"Play"
"MmNLu89g",19,"PowerCats","?DOOQRT","12G","Q.",11,369,"Play"
"MmNLu89g",20,"BasicBot","HIIMOST","A8","OMIT",30,261,"Play"
"MmNLu89g",21,"PowerCats","?DOORST","F4","DO",20,389,"Play"
"MmNLu89g",22,"BasicBot","DEHIIIS","M9","HE.DS",26,287,"Play"
"MmNLu89g",23,"PowerCats","?HJORST","N8","JOTS",29,418,"Play"
"MmNLu89g",24,"BasicBot","III","9I","I.",7,294,"Play"
"MmNLu89g",25,"PowerCats","?HR","O7","RaH",48,466,"Play"
"MmNLu89g",26,"PowerCats",NA,NA,"(II)",4,470,"End"
"cuzmCwur",1,"BasicBot","AERTUWY","8G","WATERY",32,32,"Play"
"cuzmCwur",2,"bifftufc","AEGLOSS","9H","GALE",16,16,"Play"
"cuzmCwur",3,"BasicBot","DEIOOOU",NA,"-OOOU",0,32,"Exchange"
"cuzmCwur",4,"bifftufc","EGNOPSS","L4","PONG.",22,38,"Play"
"cuzmCwur",5,"BasicBot","DEILQRT",NA,"-DLQ",0,32,"Exchange"
"cuzmCwur",6,"bifftufc","AAEFKSS","6J","KE.",17,55,"Play"
"cuzmCwur",7,"BasicBot","EILORTU","7D","OUTER",16,48,"Play"
"cuzmCwur",8,"bifftufc","AAFPRSS","8A","AFAR",27,82,"Play"
"cuzmCwur",9,"BasicBot","CEEILOO","M6","OI",15,63,"Play"
"cuzmCwur",10,"bifftufc","DDPRSSX","C7","P.X",34,116,"Play"
"cuzmCwur",11,"BasicBot","CDEELOO","B8",".OE",17,80,"Play"
"cuzmCwur",12,"bifftufc","BDDLRSS","A6","DR.B",19,135,"Play"
"cuzmCwur",13,"BasicBot","ACDEILO","6F","ID",16,96,"Play"
"cuzmCwur",14,"bifftufc","DLNOSSU","5J","ON.",16,151,"Play"
"cuzmCwur",15,"BasicBot","ACDEILO","K8","..COILED",22,118,"Play"
"cuzmCwur",16,"bifftufc","DLMQSSU","12I","QU.D",28,179,"Play"
"cuzmCwur",17,"BasicBot","AABINTV","15H","AVI.",24,142,"Play"
"cuzmCwur",18,"bifftufc","EELMNSS","14J","M.E",21,200,"Play"
"cuzmCwur",19,"BasicBot","?ABENTY","14B","BAYoNET",78,220,"Play"
"cuzmCwur",20,"bifftufc","EGILNSS","15A","LINE",27,227,"Play"
"cuzmCwur",21,"BasicBot","?CEFHIM","13C","MEH",36,256,"Play"
"cuzmCwur",22,"bifftufc","GHJLSSU","M10","GUSH",31,258,"Play"
"cuzmCwur",23,"BasicBot","?ACFINO","5C","COIF",24,280,"Play"
"cuzmCwur",24,"bifftufc","AIJLSTZ","4D","ZA",46,304,"Play"
"cuzmCwur",25,"BasicBot","?ANORRV","G11","ROV.",11,291,"Play"
"cuzmCwur",26,"bifftufc","IIIJLST","I12",".I",12,316,"Play"
"cuzmCwur",27,"BasicBot","?AENNRS","3I","NANS",17,308,"Play"
"cuzmCwur",28,"bifftufc","IIJLSST","J2","J.",25,341,"Play"
"cuzmCwur",29,"BasicBot","?AEERTU","9A","...ER",17,325,"Play"
"cuzmCwur",30,"bifftufc","IILSSTW","N2","WILTS",31,372,"Play"
"cuzmCwur",31,"BasicBot","?AETTU","F9","sUET",23,348,"Play"
"cuzmCwur",32,"bifftufc","IS","11A","IS",9,381,"Play"
"cuzmCwur",33,"bifftufc",NA,NA,"(AT)",4,385,"End"
"hujU5She",1,"bifftufc","AADEEOZ","8F","DAZE",28,28,"Play"
"hujU5She",2,"BasicBot","FHNRSVV",NA,"-FNVV",0,0,"Exchange"
"hujU5She",3,"bifftufc","ABEEEIO","9G","BAE",30,58,"Play"
"hujU5She",4,"BasicBot","DDEHRST","I7","D..D",8,8,"Play"
"hujU5She",5,"bifftufc","EEEIMOS","F6","ME.",12,70,"Play"
"hujU5She",6,"BasicBot","EHRSTTW","7E","W.T",13,21,"Play"
"hujU5She",7,"bifftufc","AEEIOOS","6E","O.",9,79,"Play"
"hujU5She",8,"BasicBot","EHKRSTT","E3","THR..",22,43,"Play"
"hujU5She",9,"bifftufc","AEEFIOS","D2","FEE",24,103,"Play"
"hujU5She",10,"BasicBot","EGHKLST","3C","K..TLE",22,65,"Play"
"hujU5She",11,"bifftufc","ADEIJOS","H1","JE.",30,133,"Play"
"hujU5She",12,"BasicBot","GHIOOSX","J10","OX",16,81,"Play"
"hujU5She",13,"bifftufc","AADIOSS","K10","DI",29,162,"Play"
"hujU5She",14,"BasicBot","FGHIIOS","F1","FI.",8,89,"Play"
"hujU5She",15,"bifftufc","AANOSSY","12K","NAY",16,178,"Play"
"hujU5She",16,"BasicBot","EGGHIOS","13K","SHOGI",38,127,"Play"
"hujU5She",17,"bifftufc","AOSSUVY","O12","V.SA",33,211,"Play"
"hujU5She",18,"BasicBot","AEEGIQV","2H",".AVE",15,142,"Play"
"hujU5She",19,"bifftufc","?LOOSUY","3K","LOO",8,219,"Play"
"hujU5She",20,"BasicBot","EGIIOQR",NA,"-GIOQ",0,142,"Exchange"
"hujU5She",21,"bifftufc","?ASUUUY","N13",".UY",23,242,"Play"
"hujU5She",22,"BasicBot","EILNPRS","4H","PIN",24,166,"Play"
"hujU5She",23,"bifftufc","?ANNSUU","5I","NUN",10,252,"Play"
"hujU5She",24,"BasicBot","AAELMRS","N1","ARM",16,182,"Play"
"hujU5She",25,"bifftufc","?ANSTUU","1K","TUN.S",21,273,"Play"
"hujU5She",26,"BasicBot","?AEEILS","G7","...LE",7,189,"Play"
"hujU5She",27,"bifftufc","?ABCEGU","11D","CUB.",16,289,"Play"
"hujU5She",28,"BasicBot","?AEIIRS","D10","I.IER",14,203,"Play"
"hujU5She",29,"bifftufc","?AEGLOP","C12","PEAL",22,311,"Play"
"hujU5She",30,"BasicBot","?AAIOSW","15A","OW.",18,221,"Play"
"hujU5She",31,"bifftufc","?GGORTT","6J","GOT",18,329,"Play"
"hujU5She",32,"BasicBot","?AAIIOS","14C","..IA",6,227,"Play"
"hujU5She",33,"bifftufc","?CGRRRT","15F","TRiG",14,343,"Play"
"hujU5She",34,"BasicBot","?AEIIOS","N1","...OrIES",11,238,"Play"
"hujU5She",35,"bifftufc","CNQRR","10C","Q.N",14,357,"Play"
"hujU5She",36,"BasicBot","AI","L12","..I",6,244,"Play"
"hujU5She",37,"bifftufc","CRR","7M","R.C",6,363,"Play"
"hujU5She",38,"BasicBot","A","I14","A.",3,247,"Play"
"hujU5She",39,"BasicBot",NA,NA,"(R)",2,249,"End"
"MfqNn38C",1,"BasicBot","DEGIMNT","8D","MIDGET",26,26,"Play"
"MfqNn38C",2,"PowerCats","AHKNORZ","7C","HOKA",28,28,"Play"
"MfqNn38C",3,"BasicBot","BDELNNY","F6","B..LY",25,51,"Play"
"MfqNn38C",4,"PowerCats","EILNRTZ","6B","ZEN",42,70,"Play"
"MfqNn38C",5,"BasicBot","DEEINNS","10F",".EN",6,57,"Play"
"MfqNn38C",6,"PowerCats","EFHILRT","E10","HILT",24,94,"Play"
"MfqNn38C",7,"BasicBot","DEINSUX","J4","NEXUS",39,96,"Play"
"MfqNn38C",8,"PowerCats","EFRRSUV","K5","FUR",33,127,"Play"
"MfqNn38C",9,"BasicBot","DIINQRV","I3","VID",20,116,"Play"
"MfqNn38C",10,"PowerCats","EENORSV","12C","VO.E",14,141,"Play"
"MfqNn38C",11,"BasicBot","INOOQRS",NA,"-OOQ",0,116,"Exchange"
"MfqNn38C",12,"PowerCats","AEINRSW","4H","W..",10,151,"Play"
"MfqNn38C",13,"BasicBot","DEIMNRS","14B","DEISM",36,152,"Play"
"MfqNn38C",14,"PowerCats","AEGINRS","15F","EARINGS",81,232,"Play"
"MfqNn38C",15,"BasicBot","?CILNRR","K11","CLIN.",16,168,"Play"
"MfqNn38C",16,"PowerCats","AAAFOQW","15A","FAW",35,267,"Play"
"MfqNn38C",17,"BasicBot","?EERRTU","L3","RUT",14,182,"Play"
"MfqNn38C",18,"PowerCats","AAAEIOQ","14I","QI.",29,296,"Play"
"MfqNn38C",19,"BasicBot","?AEEIOR","C10","RE.I..",24,206,"Play"
"MfqNn38C",20,"PowerCats","AAACENO","12J","A.A",6,302,"Play"
"MfqNn38C",21,"BasicBot","??AEOOS","M7","cAbOOSE",64,270,"Play"
"MfqNn38C",22,"PowerCats","AAACENO","G5","AA",6,308,"Play"
"MfqNn38C",23,"BasicBot","BEOOPRU","9A","BOP",28,298,"Play"
"MfqNn38C",24,"PowerCats","ACENOPT","A7","CO.",21,329,"Play"
"MfqNn38C",25,"BasicBot","DEIOORU","11H","OI",4,302,"Play"
"MfqNn38C",26,"PowerCats","AELNPTY","8L","P.LY",36,365,"Play"
"MfqNn38C",27,"BasicBot","DEEORTU","N13","DUE",11,313,"Play"
"MfqNn38C",28,"PowerCats","AEGNRTT","I8",".RA.T",22,387,"Play"
"MfqNn38C",29,"BasicBot","EJORT","O5","JOE.",14,327,"Play"
"MfqNn38C",30,"PowerCats","EGNT","N6","GE.",17,404,"Play"
"MfqNn38C",31,"BasicBot","RT","15N",".R",6,333,"Play"
"MfqNn38C",32,"PowerCats","NT","10L","T.N",5,409,"Play"
"MfqNn38C",33,"PowerCats",NA,NA,"(T)",2,411,"End"
"KHEiarS3",1,"BasicBot","DEEGOSV","8G","VEG",14,14,"Play"
"KHEiarS3",2,"bifftufc","ABFGNRT","7H","NAG",11,11,"Play"
"KHEiarS3",3,"BasicBot","DDEOOOS","6E","DODO",11,25,"Play"
"KHEiarS3",4,"bifftufc","BFHLORT","5D","BOH",27,38,"Play"
"KHEiarS3",5,"BasicBot","CEIORSZ","5H","ZERO",39,64,"Play"
"KHEiarS3",6,"bifftufc","FILRRRT","D3","FI.",16,54,"Play"
"KHEiarS3",7,"BasicBot","CEEIORS","C1","ECO",20,84,"Play"
"KHEiarS3",8,"bifftufc","AHLRRRT","4I","HALT",23,77,"Play"
"KHEiarS3",9,"BasicBot","EIINRST","1A","IR.",9,93,"Play"
"KHEiarS3",10,"bifftufc","AORRRUV","9I","OVA",12,89,"Play"
"KHEiarS3",11,"BasicBot","EEIKNST","K8","T.KE",16,109,"Play"
"KHEiarS3",12,"bifftufc","EILRRRU","12K","RULER",21,110,"Play"
"KHEiarS3",13,"BasicBot","AEIINSU","O11","U.INE",15,124,"Play"
"KHEiarS3",14,"bifftufc","BFIIMRS","N14","IF",19,129,"Play"
"KHEiarS3",15,"BasicBot","AAIIJSX","M9","JAI.",19,143,"Play"
"KHEiarS3",16,"bifftufc","BIMRRSS","15L","RI..",8,137,"Play"
"KHEiarS3",17,"BasicBot","AIISUXY","M9","....S",24,167,"Play"
"KHEiarS3",18,"bifftufc","BDEMRSS","7D","BED",17,154,"Play"
"KHEiarS3",19,"BasicBot","?AIIUXY","8A","AIrY",41,208,"Play"
"KHEiarS3",20,"bifftufc","EGMRSSW","10M",".W",13,167,"Play"
"KHEiarS3",21,"BasicBot","AILOUUX","A6","LU.U",4,212,"Play"
"KHEiarS3",22,"bifftufc","EGMRSST","B7","M.TE",14,181,"Play"
"KHEiarS3",23,"BasicBot","?AIOPPX","3L","APP",16,228,"Play"
"KHEiarS3",24,"bifftufc","EEGLRSS","6K","GLEE",11,192,"Play"
"KHEiarS3",25,"BasicBot","?EINOOX","2N","OX",26,254,"Play"
"KHEiarS3",26,"bifftufc","AAQRSST","1N","TA",38,230,"Play"
"KHEiarS3",27,"BasicBot","?AEINOW","J2","WE..",15,269,"Play"
"KHEiarS3",28,"bifftufc","AEIQRSS","1H","QIS",44,274,"Play"
"KHEiarS3",29,"BasicBot","?ACINOT","11D","INChOAT.",68,337,"Play"
